Wind_power_MW,Solar_power_kW,Consumption_MW
96.32355255,0,45.42
106.2582687,0,48.80
116.1929849,0,46.65
126.1277011,0,45.13
128.7193662,0,38.13
130.8790871,0,35.98
133.4707522,0,32.16
134.3346406,0,29.86
135.6304731,0,30.44
136.4943615,0,28.98
137.790194,0,30.44
139.0860266,0,34.21
140.8138033,392.9856,42.44
114.4652082,965.1456,46.74
88.54855728,1346.304,44.74
62.63190637,1711.7952,47.53
47.08191582,1743.6672,45.32
31.96386946,1778.5344,42.73
16.84582309,1837.2096,40.33
20.73332073,1461.9648,38.03
24.62081837,921.4464,37.74
28.508316,214.3488,38.08
50.10552509,0,40.53
71.70273419,0,38.96
93.73188746,0,46.50
101.0749386,0,46.30
108.8499338,0,44.00
116.6249291,0,40.63
119.2165942,0,36.76
121.3763151,0,34.26
123.9679802,0,32.11
125.6957569,0,30.59
126.9915895,0,29.86
128.7193662,0,28.63
127.8554778,0,31.86
126.5596453,0,32.84
125.6957569,468.2496,41.26
96.32355255,1029.7344,42.88
66.519404,1414.0416,44.39
37.14719964,1868.4672,44.83
28.07637182,2128.512,45.76
19.005544,2266.2912,39.50
9.934716183,2263.296,38.91
17.27776727,2210.2272,37.05
24.62081837,1494.0672,37.69
31.53192528,536.9088,38.37
55.28885528,0,39.84
79.04578528,0,39.60
102.3707711,0,45.23
110.5777106,0,46.65
118.78465,0,43.76
126.9915895,0,39.79
129.1513104,0,37.79
131.7429755,0,33.43
133.9026964,0,30.15
135.1985289,0,30.20
136.0624173,0,31.00
136.9263056,0,28.98
136.9263056,0,29.76
136.4943615,0,30.20
136.4943615,540.288,36.22
116.1929849,1658.496,40.97
95.89160837,2701.9008,44.30
75.59023182,3020.6208,42.78
67.81523655,3121.8432,42.29
59.6082971,3547.1616,44.44
51.83330182,578.688,41.60
37.14719964,2302.6944,41.51
22.89304164,755.8656,39.45
8.206939455,385.3824,40.28
28.508316,0,40.63
48.37774837,0,41.26
68.67912491,0,45.76
79.90967364,0,46.30
91.14022237,0,42.34
102.3707711,0,43.17
101.9388269,0,37.49
101.0749386,0,33.38
100.6429944,0,29.91
100.6429944,0,30.89
100.2110502,0,30.30
100.2110502,0,27.95
100.2110502,0,28.73
100.2110502,0,29.32
100.2110502,344.9088,31.00
98.91521764,1419.7248,35.49
97.6193851,1779.5328,38.18
96.32355255,3267.9936,40.72
112.3054873,4548.5568,42.53
127.8554778,4997.9136,42.24
143.4054684,3629.568,40.58
130.8790871,3627.8784,37.84
117.9207616,2386.56,38.03
104.9624362,652.8,37.98
88.1166131,0,37.98
71.70273419,0,39.89
54.85691109,0,45.32
57.44857619,0,44.98
60.47218546,0,43.02
63.06385055,0,40.18
66.95134819,0,37.25
71.27079001,0,32.79
75.15828764,0,29.42
83.3652271,0,29.51
91.14022237,0,27.80
99.34716183,0,27.00
105.8263246,0,28.29
111.8735431,0,31.57
117.9207616,915.2256,38.37
101.0749386,2362.5216,43.90
83.79717128,3786.7008,42.73
66.519404,5023.9488,41.46
56.58468782,5473.6128,39.79
46.21802746,5754.4704,39.50
35.85136709,5393.0496,38.28
36.28331128,4380.7488,40.09
37.14719964,2865.792,38.28
37.57914382,884.5056,39.74
62.63190637,0,38.42
87.68466892,0,40.33
112.7374315,0,45.42
115.7610407,0,44.10
118.3527058,0,43.66
121.3763151,0,41.26
124.3999244,0,36.32
126.9915895,0,30.74
130.0151987,0,30.00
131.7429755,0,26.97
133.4707522,0,28.24
135.1985289,0,27.46
135.6304731,0,27.21
135.6304731,0,30.22
135.6304731,1241.3952,38.77
107.9860455,2855.5776,42.93
80.34161782,4477.9776,42.78
52.265246,5692.032,42.58
50.10552509,6192.2304,39.79
47.51386,6464.4096,40.97
45.35413909,5873.28,37.49
51.40135764,4859.52,37.30
57.44857619,3155.328,37.79
63.92773891,944.64,35.29
79.90967364,0,36.22
95.89160837,0,39.11
111.8735431,0,43.37
117.0568733,0,41.21
121.8082593,0,43.66
126.9915895,0,41.70
130.4471429,0,34.36
133.4707522,0,30.59
136.9263056,0,29.32
139.5179707,0,26.48
141.6776916,0,27.17
144.2693567,0,28.63
143.4054684,0,28.63
142.54158,0,28.63
141.6776916,1354.9824,35.58
114.8971524,3380.2752,42.93
87.68466892,4953.6768,43.37
60.90412964,5782.656,43.32
41.89858564,6837.504,41.41
22.46109746,6558.4128,38.23
3.455553455,5964.9792,37.44
7.343051091,4754.9184,37.20
11.23054873,3251.0976,34.60
14.68610218,1350.2208,34.51
39.73886473,0,35.88
64.3596831,0,38.86
89.41244564,0,43.95
96.32355255,0,44.35
103.2346595,0,43.56
110.1457664,0,37.93
112.7374315,0,34.65
114.8971524,0,29.56
117.4888175,0,26.92
117.9207616,0,26.87
118.3527058,0,25.89
119.2165942,0,26.33
117.9207616,0,28.11
116.6249291,0,30.00
115.7610407,1460.352,37.88
88.98050146,3485.7216,41.16
62.19996219,5237.376,42.78
35.85136709,6442.1376,41.26
28.94026018,7112.448,38.96
22.02915327,7010.7648,37.39
14.68610218,6276.864,39.21
19.005544,5017.9584,36.46
23.32498582,3318.6048,38.67
27.21248346,1077.5808,38.91
52.265246,0,39.25
77.31800855,0,38.03
102.3707711,0,44.74
108.4179896,0,45.52
114.4652082,0,40.92
120.5124267,0,41.56
121.8082593,0,36.51
123.1040918,0,30.00
124.3999244,0,29.76
125.6957569,0,26.87
126.9915895,0,26.33
128.287422,0,26.19
126.9915895,0,26.87
126.1277011,0,29.66
125.2638127,1569.024,36.37
102.8027153,3564.288,39.94
80.77356201,5321.3952,42.09
58.31246455,6533.6064,40.67
47.94580419,7031.6544,40.92
37.14719964,7099.0848,39.60
26.78053927,6352.8192,38.62
27.21248346,5138.3808,36.27
28.07637182,3374.0544,35.93
28.508316,1148.0832,36.46
53.12913437,0,37.15
77.31800855,0,38.77
101.9388269,0,41.65
108.4179896,0,45.28
114.4652082,0,44.35
120.9443709,0,39.60
121.8082593,0,35.78
123.1040918,0,31.57
123.9679802,0,30.49
122.6721476,0,29.71
121.3763151,0,27.36
120.5124267,0,27.65
117.9207616,0,27.95
115.3290966,0,28.14
112.7374315,1432.8576,32.60
107.5541013,2622.4128,33.82
102.8027153,5216.4096,40.48
97.6193851,6411.264,40.09
102.3707711,7121.2032,42.53
107.1221571,7195.4688,39.01
111.8735431,6439.7568,37.49
94.59577583,4990.2336,38.13
77.31800855,3469.5168,35.44
60.04024128,271.488,34.90
74.72634346,0,36.91
88.98050146,0,38.37
103.6666036,0,38.08
106.2582687,0,41.56
108.4179896,0,39.79
111.0096547,0,39.50
112.7374315,0,34.46
114.4652082,0,30.98
116.1929849,0,28.58
116.1929849,0,27.41
116.6249291,0,26.38
116.6249291,0,26.00
114.8971524,0,26.48
113.1693756,0,28.88
111.4415989,1516.8,30.00
96.75549673,3707.2896,33.38
82.50133873,5481.2928,38.67
67.81523655,6667.4688,39.30
54.42496691,7165.5168,39.01
41.03469728,7227.7248,38.13
27.21248346,6576.384,39.84
33.69164618,5284.992,36.27
39.73886473,2964.2496,37.64
45.78608328,1440.384,34.16
71.70273419,0,34.75
98.05132928,0,38.23
123.9679802,0,41.36
126.1277011,0,42.93
128.287422,0,42.49
130.4471429,0,41.31
127.4235336,0,34.65
123.9679802,0,30.64
120.9443709,0,29.47
120.0804826,0,28.63
118.78465,0,26.33
117.9207616,0,26.97
117.0568733,0,27.26
116.1929849,0,31.33
115.7610407,1815.3984,36.91
95.02772001,3819.3408,42.44
74.72634346,5526.2208,40.92
54.42496691,6752.4864,43.12
57.016632,7251.2256,41.21
59.6082971,7312.4352,40.48
62.63190637,6811.3152,39.01
74.72634346,5359.488,37.59
87.25272473,3618.7392,37.15
99.34716183,1181.6448,36.56
111.0096547,0,36.81
123.1040918,0,38.32
134.7665847,0,42.73
130.0151987,0,45.81
125.6957569,0,43.95
120.9443709,0,39.40
118.78465,0,36.51
116.6249291,0,30.54
114.4652082,0,28.00
115.7610407,0,27.75
117.0568733,0,27.56
118.3527058,0,28.00
126.1277011,0,28.68
133.4707522,0,31.23
141.2457475,1711.7184,37.64
134.3346406,3861.1968,43.37
127.8554778,5426.2272,43.56
120.9443709,6622.848,44.88
119.6485384,7347.5328,41.36
118.3527058,7064.7552,41.65
116.6249291,6484.6848,39.16
116.1929849,5217.024,36.76
116.1929849,3495.168,37.69
115.7610407,1244.928,36.37
136.0624173,0,36.61
156.795738,0,35.93
177.5290587,0,40.28
165.4346216,0,42.24
153.3401846,0,41.70
141.2457475,0,38.37
139.5179707,0,36.02
137.790194,0,31.05
135.6304731,0,29.22
135.6304731,0,28.34
135.1985289,0,27.11
134.7665847,0,27.85
133.4707522,0,26.82
131.7429755,0,31.13
130.4471429,1819.392,38.72
114.033264,3765.8112,42.19
98.05132928,5503.0272,42.00
81.63745037,6721.152,40.92
73.8624551,7378.2528,41.21
66.08745982,7319.04,38.96
58.31246455,6771.3024,38.81
66.08745982,5289.2928,35.24
73.8624551,3743.7696,35.93
81.63745037,1621.248,34.31
69.54301328,0,37.54
57.88052037,0,35.49
45.78608328,0,39.35
70.83884582,0,45.08
95.45966419,0,42.19
120.5124267,0,38.62
112.3054873,0,33.38
104.530492,0,29.81
96.32355255,0,28.44
94.59577583,0,25.99
92.43605492,0,26.53
90.70827819,0,25.75
91.57216655,0,26.00
92.43605492,0,29.27
93.73188746,1713.024,36.86
76.88606437,3660.5184,39.70
60.47218546,5400.96,37.93
44.05830655,6803.7888,41.70
53.12913437,7289.9328,37.59
61.768018,7179.5712,37.79
70.83884582,6107.9808,37.10
76.45412019,4633.2672,34.90
82.06939455,2557.2864,33.38
87.68466892,714.4704,33.63
72.99856673,0,36.76
58.74440873,0,34.75
44.05830655,0,41.26
45.35413909,0,42.00
47.08191582,0,43.02
48.37774837,0,38.72
47.51386,0,35.14
47.08191582,0,30.64
46.64997164,0,25.99
43.62636237,0,26.28
41.03469728,0,24.72
38.011088,0,24.67
44.49025073,0,25.50
50.96941346,0,26.92
57.016632,1031.1936,33.97
66.08745982,2114.0736,39.35
74.72634346,4945.7664,37.88
83.3652271,6730.5216,38.47
100.2110502,7331.328,40.48
116.6249291,7273.8816,37.79
133.4707522,6778.2144,37.20
122.2402035,5427.6864,35.29
111.0096547,3700.7616,37.54
100.2110502,1269.2736,37.20
108.8499338,0,36.81
117.9207616,0,36.71
126.9915895,0,41.41
128.7193662,0,43.95
130.8790871,0,39.25
133.038808,0,39.50
125.2638127,0,35.00
117.4888175,0,31.47
109.7138222,0,26.77
101.5068827,0,27.00
93.73188746,0,25.00
85.95689219,0,26.53
91.14022237,0,26.58
96.32355255,0,28.14
101.9388269,2094.336,30.49
90.27633401,4236.672,34.80
78.6138411,5797.4016,38.52
66.519404,6806.016,38.57
64.3596831,7287.936,37.39
62.19996219,7574.4,40.09
60.04024128,7048.0128,36.37
65.22357146,5369.472,35.44
69.97495746,3615.0528,37.84
75.15828764,1340.0832,34.16
99.34716183,0,36.51
123.536036,0,34.90
147.7249102,0,38.77
139.5179707,0,41.41
131.3110313,0,40.09
123.536036,0,38.47
120.0804826,0,33.33
116.6249291,0,30.35
113.1693756,0,28.49
111.4415989,0,25.16
110.1457664,0,25.70
108.4179896,0,24.38
103.6666036,0,24.57
99.34716183,0,26.33
94.59577583,1615.104,28.98
93.73188746,3708.3648,32.75
93.29994328,5314.7136,34.31
92.43605492,6745.0368,37.59
109.281878,7115.6736,38.62
126.1277011,7061.9136,35.53
142.9735242,5676.5184,36.76
128.7193662,3896.448,33.33
114.4652082,2134.5792,34.07
100.2110502,756.864,33.63
81.20550619,0,35.63
62.19996219,0,34.07
43.62636237,0,38.86
47.08191582,0,42.97
50.53746928,0,39.89
54.42496691,0,36.76
66.08745982,0,32.45
78.18189691,0,27.21
89.84438982,0,26.77
94.16383164,0,24.38
98.91521764,0,25.07
103.2346595,0,24.82
92.43605492,0,24.12
81.63745037,0,27.17
70.83884582,1712.0256,33.48
103.6666036,3736.704,36.86
136.4943615,4536.6528,37.20
169.3221193,6513.1008,40.09
178.3929471,6672.4608,38.42
187.8957191,7092.0192,37.15
197.3984911,6290.688,33.87
182.2804447,5061.5808,34.80
167.5943426,3647.1552,32.16
152.4762962,894.2592,31.33
130.0151987,0,33.58
107.1221571,0,32.99
84.66105964,0,36.56
63.49579473,0,41.65
41.89858564,0,40.82
20.73332073,0,39.55
28.508316,0,33.63
36.28331128,0,27.46
44.05830655,0,26.33
50.53746928,0,24.23
57.016632,0,25.70
63.92773891,0,25.16
77.31800855,0,25.21
90.70827819,0,26.72
104.0985478,1627.2384,34.90
100.2110502,3676.9536,38.13
96.32355255,5426.6112,38.42
92.43605492,6598.1184,39.25
114.033264,7241.0112,36.81
135.6304731,7061.9136,38.23
157.2276822,6160.5888,38.23
145.9971335,4999.1424,37.20
135.1985289,3400.6272,35.09
123.9679802,1532.928,35.83
136.0624173,0,36.46
148.1568544,0,35.68
160.2512915,0,37.64
150.3165753,0,44.10
139.9499149,0,40.33
130.0151987,0,38.32
118.3527058,0,32.06
107.1221571,0,29.66
95.89160837,0,27.41
94.59577583,0,24.86
93.73188746,0,24.21
92.43605492,0,24.18
98.05132928,0,24.62
103.6666036,0,28.83
109.7138222,1546.0608,35.19
95.89160837,3754.0608,38.32
82.06939455,5226.24,38.91
68.67912491,6472.6272,38.13
79.90967364,6795.3408,38.03
91.57216655,7091.9424,37.69
103.2346595,6243.3024,36.02
104.530492,5022.8736,33.68
106.2582687,3337.9584,32.84
107.9860455,1588.5312,34.46
103.6666036,0,35.63
99.77910601,0,35.19
95.89160837,0,39.21
95.02772001,0,42.88
94.16383164,0,42.53
93.73188746,0,37.30
92.00411073,0,34.41
90.27633401,0,29.42
88.98050146,0,25.45
86.82078055,0,26.14
85.09300382,0,24.52
83.3652271,0,26.53
81.20550619,0,26.00
79.04578528,0,28.39
76.88606437,1477.5552,36.32
53.99302273,3507.456,38.23
31.09998109,5263.0272,40.92
8.206939455,6557.7216,37.35
28.94026018,7351.6032,37.00
49.24163673,7172.8896,36.17
69.54301328,6483.1488,35.14
70.40690164,5095.7568,34.31
70.83884582,3388.032,35.05
71.70273419,1510.8096,32.50
70.83884582,0,33.77
70.40690164,0,33.63
69.54301328,0,35.39
82.06939455,0,42.04
94.59577583,0,40.09
107.1221571,0,38.28
105.8263246,0,34.02
104.0985478,0,29.76
102.3707711,0,26.68
100.6429944,0,26.38
98.48327346,0,25.55
96.32355255,0,25.94
97.6193851,0,24.86
98.48327346,0,26.28
99.34716183,1700.0448,29.71
79.47772946,3762.6624,33.82
59.6082971,5540.5056,38.03
39.73886473,6807.8592,39.40
46.64997164,7443.3792,36.91
53.56107855,7372.3392,36.42
60.04024128,6396.0576,35.83
59.6082971,5163.7248,35.83
59.17635291,3564.7488,32.70
59.17635291,1689.0624,32.21
65.65551564,0,31.47
72.56662255,0,34.36
79.04578528,0,34.02
88.98050146,0,38.62
98.48327346,0,36.76
107.9860455,0,35.73
103.6666036,0,34.21
99.77910601,0,30.79
95.89160837,0,28.98
92.8679991,0,26.58
89.84438982,0,26.97
86.82078055,0,26.00
81.20550619,0,26.97
75.59023182,0,26.77
69.54301328,1641.8304,28.00
63.06385055,3688.5504,30.59
56.15274364,5291.2128,36.81
49.24163673,6057.2928,37.35
59.17635291,5914.0608,39.06
68.67912491,7291.6992,38.18
78.18189691,6426.9312,37.84
78.18189691,3306.7776,36.61
78.18189691,1098.24,36.12
78.18189691,961.6896,35.29
84.66105964,0,34.21
91.57216655,0,34.41
98.48327346,0,35.83
93.73188746,0,42.00
88.98050146,0,39.84
84.66105964,0,36.46
83.79717128,0,32.99
82.50133873,0,28.58
81.63745037,0,27.80
80.77356201,0,25.35
79.90967364,0,24.82
79.04578528,0,25.84
74.72634346,0,26.77
70.40690164,0,25.50
66.08745982,2026.0608,29.22
61.768018,4048.4352,32.21
57.016632,5655.6288,36.51
52.265246,6876.5952,40.28
57.44857619,7558.3488,40.23
62.19996219,7369.728,38.42
67.38329237,6505.4976,35.44
72.99856673,5117.4912,35.39
79.04578528,3554.0736,34.80
84.66105964,1534.1568,33.28
85.95689219,0,34.02
87.25272473,0,36.66
88.98050146,0,38.32
91.14022237,0,41.21
93.73188746,0,39.84
96.32355255,0,39.06
92.8679991,0,34.75
89.41244564,0,30.00
85.95689219,0,26.00
84.66105964,0,24.86
83.79717128,0,25.31
82.93328292,0,25.89
76.02217601,0,26.48
69.1110691,99.456,27.17
62.63190637,1278.5664,36.42
44.49025073,3986.9184,36.56
26.78053927,5549.2608,40.23
9.070827819,6520.9344,38.42
21.16526491,7366.272,37.15
33.259702,6821.8368,35.88
45.35413909,6418.3296,35.58
56.15274364,4572.3648,36.27
66.519404,3600.9984,32.94
77.31800855,1813.7088,33.77
71.70273419,0,34.16
66.519404,0,36.86
60.90412964,0,38.62
60.90412964,0,42.58
61.33607382,0,39.74
61.33607382,0,38.28
66.519404,0,32.99
71.70273419,0,29.17
76.88606437,0,25.99
76.45412019,0,26.28
76.02217601,0,25.26
75.59023182,0,24.18
69.1110691,0,26.48
62.19996219,28.5696,26.38
55.28885528,632.6784,36.27
60.04024128,1896.4992,37.49
64.3596831,1919.0016,39.79
69.1110691,3075.84,37.74
69.1110691,3007.5648,37.30
69.54301328,1357.3632,36.86
69.54301328,1307.3664,35.58
53.99302273,1420.7232,35.09
38.44303218,2107.776,34.75
22.46109746,928.2816,35.34
34.12359037,138.24,33.72
45.35413909,0,35.00
56.58468782,0,39.01
56.58468782,0,40.58
56.58468782,0,43.17
56.58468782,0,36.51
51.83330182,0,34.02
47.08191582,0,27.51
42.33052982,0,25.31
52.265246,0,24.42
62.19996219,0,24.33
72.13467837,0,25.40
73.8624551,0,25.26
75.59023182,130.3296,27.26
77.31800855,914.8416,33.48
89.41244564,2542.464,37.44
101.0749386,4944.2304,39.55
113.1693756,6357.1968,37.93
114.4652082,7179.8016,36.27
115.7610407,7225.2672,36.46
116.6249291,6523.5456,36.86
120.5124267,4832.1792,34.07
123.9679802,3010.7904,32.16
127.4235336,1451.52,31.37
111.0096547,109.7472,31.23
94.59577583,0,34.46
78.18189691,0,35.78
74.29439928,0,40.48
70.83884582,0,39.65
67.38329237,0,38.23
67.81523655,0,31.72
68.67912491,0,27.80
69.1110691,0,24.82
71.70273419,0,24.23
73.8624551,0,25.00
76.45412019,0,25.26
68.67912491,0,25.60
60.90412964,128.4864,26.38
53.12913437,894.8736,34.46
59.6082971,2517.1968,37.39
66.08745982,5317.9392,36.42
72.56662255,6277.4784,38.96
85.52494801,7390.0032,37.44
98.05132928,7466.9568,35.19
111.0096547,5204.2752,35.24
103.2346595,5335.9872,31.33
95.89160837,3480.96,30.84
88.1166131,1821.7728,32.94
68.67912491,139.8528,30.35
48.80969255,0,34.16
29.37220437,0,34.60
49.24163673,0,39.11
69.1110691,0,41.02
89.41244564,0,38.37
88.98050146,0,32.70
88.1166131,0,27.46
87.68466892,0,26.00
90.27633401,0,23.84
93.29994328,0,23.45
95.89160837,0,22.52
107.5541013,0,23.74
119.2165942,222.5664,25.75
130.8790871,2099.2512,33.68
122.2402035,3234.432,35.44
113.1693756,5690.0352,37.54
104.0985478,6023.6544,38.03
103.2346595,6390.2976,34.12
102.3707711,4324.3776,35.39
101.0749386,2741.376,33.58
100.6429944,2577.1776,30.84
99.77910601,1090.56,30.49
98.91521764,559.1808,32.94
88.98050146,49.9968,30.20
78.6138411,0,31.96
68.67912491,0,32.94
51.83330182,0,37.74
35.41942291,0,37.64
19.005544,0,37.05
22.02915327,0,32.84
25.48470673,0,28.78
28.508316,0,25.00
36.28331128,0,23.69
43.62636237,0,22.91
51.40135764,0,22.91
53.99302273,0,24.42
56.58468782,78.5664,24.33
59.17635291,656.7936,28.00
55.28885528,642.9696,32.26
51.40135764,1193.0112,35.58
47.51386,2025.984,36.46
52.265246,1988.352,37.10
57.016632,1000.1664,35.93
61.768018,1278.7968,37.49
77.74995273,907.3152,36.51
93.73188746,1204.4544,35.09
109.7138222,478.6176,35.53
92.43605492,71.424,36.86
75.15828764,0,35.05
57.88052037,0,36.27
49.67358091,0,39.35
41.89858564,0,37.59
34.12359037,0,34.41
37.57914382,0,33.04
41.46664146,0,28.83
45.35413909,0,25.55
50.53746928,0,23.74
55.72079946,0,24.72
60.90412964,0,23.59
65.22357146,0,24.72
69.97495746,153.1392,25.65
74.29439928,705.9456,26.38
77.31800855,2364.9792,28.93
80.34161782,6080.1792,35.24
83.3652271,7189.3248,35.58
81.63745037,5417.1648,36.71
79.47772946,7317.504,38.72
77.31800855,6448.6656,36.32
88.98050146,4788.1728,36.61
100.6429944,3604.6848,35.73
111.8735431,1832.7552,34.12
130.0151987,131.712,34.41
147.7249102,0,34.56
165.4346216,0,37.20
166.7304542,0,39.65
168.0262867,0,41.65
169.3221193,0,37.20
168.0262867,0,32.50
167.1623984,0,27.80
166.29851,0,26.00
161.9790682,0,24.42
158.0915706,0,24.38
153.7721287,0,24.52
142.9735242,0,26.28
132.6068638,78.5664,26.33
122.2402035,257.2032,35.19
105.8263246,442.9056,38.28
89.41244564,628.6848,39.06
73.43051091,692.9664,37.64
88.54855728,878.7456,37.30
103.6666036,1043.0208,36.66
118.3527058,950.1696,37.64
114.8971524,800.1024,33.92
111.4415989,578.688,33.23
107.9860455,608.0256,34.16
88.98050146,122.4192,33.19
69.54301328,0,36.61
50.53746928,0,34.90
38.44303218,0,40.72
25.91665091,0,42.29
13.82221382,0,37.59
25.48470673,0,31.96
37.57914382,0,27.56
49.24163673,0,26.00
58.31246455,0,25.26
67.38329237,0,26.43
76.45412019,0,26.28
92.00411073,0,26.28
107.5541013,187.0848,28.00
123.536036,627.7632,33.48
118.3527058,2428.3392,37.79
113.6013198,850.0992,35.39
108.8499338,885.888,37.05
111.8735431,1000.1664,33.82
114.4652082,614.4,34.90
117.4888175,928.7424,33.09
104.530492,450.048,31.28
92.00411073,614.4,30.25
79.04578528,271.488,30.15
60.90412964,143.232,31.57
42.762474,0,31.00
24.62081837,0,37.35
24.62081837,0,41.11
25.05276255,0,40.97
25.48470673,0,38.57
25.48470673,0,34.51
25.05276255,0,30.00
25.05276255,0,26.38
25.05276255,0,24.42
25.48470673,0,24.28
25.48470673,0,25.50
37.14719964,0,25.79
49.24163673,340.7616,28.14
60.90412964,2595.456,34.36
53.99302273,2058.24,36.51
47.08191582,3424.512,40.04
40.60275309,5260.032,38.23
46.64997164,4539.4176,38.52
52.69719019,2616.7296,36.61
59.17635291,2946.432,35.93
76.88606437,1579.392,34.12
95.02772001,714.3936,33.68
113.1693756,264.3456,32.45
94.16383164,171.0336,31.00
